match_time_s,match_time_min,player_id,player_name,risk_score,lr_score,lstm_score,transformer_score,alert_level,confidence_low,confidence_high,alert_fired,latency_ms
510.0,8.5,6923.0,Joaquín Navarro Jiménez,0.2774,0.3279,0.3279,0.3279,GREEN,0.2623,0.3935,False,1.18
510.0,8.5,9462.0,José Ignacio Peleteiro Ramallo,0.3271,0.2013,0.6291,0.2013,GREEN,0.161,0.2416,False,3.8
510.0,8.5,24049.0,Luis Jesús Rioja González,0.3259,0.4545,0.5405,0.4545,GREEN,0.3636,0.5454,False,3.74
540.0,9.0,5203.0,Sergio Busquets i Burgos,0.353,0.2657,0.4732,0.2657,GREEN,0.2126,0.3189,False,11.36
540.0,9.0,5213.0,Gerard Piqué Bernabéu,0.3432,0.2466,0.3676,0.2466,GREEN,0.1973,0.2959,False,5.85
540.0,9.0,5477.0,Ousmane Dembélé,0.3299,0.2705,0.2705,0.2705,GREEN,0.2164,0.3246,False,1.14
540.0,9.0,5487.0,Antoine Griezmann,0.2702,0.3078,0.4899,0.3078,GREEN,0.2463,0.3694,False,3.82
540.0,9.0,5503.0,Lionel Andrés Messi Cuccittini,0.375,0.3124,0.6245,0.3124,GREEN,0.2499,0.3749,False,3.98
540.0,9.0,6379.0,Sergi Roberto Carnicer,0.2987,0.3537,0.3537,0.3537,GREEN,0.283,0.4244,False,1.13
540.0,9.0,6612.0,Rubén Duarte Sánchez,0.2194,0.4139,0.8933,0.4139,GREEN,0.3311,0.4966,False,3.83
540.0,9.0,6923.0,Joaquín Navarro Jiménez,0.296,0.323,0.7248,0.323,GREEN,0.2584,0.3876,False,3.78
540.0,9.0,9462.0,José Ignacio Peleteiro Ramallo,0.3369,0.3093,0.7462,0.3093,GREEN,0.2475,0.3712,False,3.71
570.0,9.5,5203.0,Sergio Busquets i Burgos,0.3692,0.4021,0.6296,0.4021,GREEN,0.3217,0.4825,False,4.42
570.0,9.5,5213.0,Gerard Piqué Bernabéu,0.3507,0.2469,0.4721,0.2469,GREEN,0.1976,0.2963,False,4.25
570.0,9.5,5477.0,Ousmane Dembélé,0.328,0.238,0.4451,0.238,GREEN,0.1904,0.2856,False,4.05
570.0,9.5,5487.0,Antoine Griezmann,0.2917,0.3448,0.4874,0.3448,GREEN,0.2758,0.4138,False,4.27
570.0,9.5,5503.0,Lionel Andrés Messi Cuccittini,0.4036,0.4445,0.8399,0.4445,AMBER,0.3556,0.5334,False,4.58
570.0,9.5,6379.0,Sergi Roberto Carnicer,0.3094,0.3537,0.5033,0.3537,GREEN,0.283,0.4244,False,4.44
570.0,9.5,6590.0,Norberto Murara Neto,0.3145,0.4088,0.4088,0.4088,GREEN,0.327,0.4905,False,1.43
570.0,9.5,6612.0,Rubén Duarte Sánchez,0.2593,0.4473,0.68,0.4473,GREEN,0.3579,0.5368,False,3.81
570.0,9.5,9462.0,José Ignacio Peleteiro Ramallo,0.3496,0.3627,0.7289,0.3627,GREEN,0.2902,0.4352,False,3.38
570.0,9.5,25134.0,Deyverson Brum Silva Acosta,0.3514,0.115,0.3361,0.115,GREEN,0.092,0.138,False,3.75
600.0,10.0,5213.0,Gerard Piqué Bernabéu,0.3599,0.2476,0.6654,0.2476,GREEN,0.1981,0.2971,False,4.38
600.0,10.0,6590.0,Norberto Murara Neto,0.3016,0.2629,0.2629,0.2629,GREEN,0.2103,0.3154,False,1.18
600.0,10.0,6612.0,Rubén Duarte Sánchez,0.2778,0.3138,0.3156,0.3138,GREEN,0.2511,0.3766,False,4.35
600.0,10.0,6826.0,Clément Lenglet,0.2983,0.2572,0.3234,0.2572,GREEN,0.2058,0.3087,False,4.05
600.0,10.0,6923.0,Joaquín Navarro Jiménez,0.313,0.3111,0.557,0.3111,GREEN,0.2489,0.3734,False,4.02
600.0,10.0,25134.0,Deyverson Brum Silva Acosta,0.3171,0.1331,0.0414,0.1331,GREEN,0.1064,0.1597,False,4.13
600.0,10.0,30756.0,Anssumane Fati,0.3258,0.4686,0.4686,0.4686,GREEN,0.3749,0.5624,False,1.15
630.0,10.5,5203.0,Sergio Busquets i Burgos,0.3644,0.2843,0.5143,0.2843,GREEN,0.2274,0.3411,False,9.73
630.0,10.5,5211.0,Jordi Alba Ramos,0.3701,0.1894,0.2806,0.1894,GREEN,0.1515,0.2273,False,5.36
630.0,10.5,5213.0,Gerard Piqué Bernabéu,0.3589,0.1656,0.5857,0.4348,GREEN,0.3461,0.5777,False,78.41
630.0,10.5,5487.0,Antoine Griezmann,0.3144,0.3399,0.5082,0.3399,GREEN,0.2719,0.4079,False,4.53
630.0,10.5,5503.0,Lionel Andrés Messi Cuccittini,0.4198,0.3106,0.6927,0.3106,AMBER,0.2485,0.3728,True,4.45
630.0,10.5,6590.0,Norberto Murara Neto,0.2848,0.2175,0.2175,0.2175,GREEN,0.174,0.2611,False,1.47
630.0,10.5,6826.0,Clément Lenglet,0.2969,0.2871,0.453,0.2871,GREEN,0.2297,0.3445,False,4.56
630.0,10.5,6923.0,Joaquín Navarro Jiménez,0.3275,0.2546,0.56,0.2546,GREEN,0.2037,0.3055,False,4.27
630.0,10.5,8118.0,Frenkie de Jong,0.4094,0.2292,0.2933,0.2292,AMBER,0.1834,0.2751,True,4.64
630.0,10.5,9462.0,José Ignacio Peleteiro Ramallo,0.3713,0.629,0.9654,0.629,GREEN,0.5032,0.7548,False,4.83
630.0,10.5,10605.0,Rodrigo Andrés Battaglia,0.3271,0.5083,0.9869,0.5083,GREEN,0.4066,0.6099,False,4.17
630.0,10.5,25134.0,Deyverson Brum Silva Acosta,0.2895,0.2224,0.1445,0.2224,GREEN,0.1779,0.2669,False,3.69
630.0,10.5,30756.0,Anssumane Fati,0.3525,0.5127,0.5127,0.5127,GREEN,0.4101,0.6152,False,1.5
660.0,11.0,5203.0,Sergio Busquets i Burgos,0.3888,0.2964,0.6539,0.7497,GREEN,0.5107,0.9762,False,61.16
660.0,11.0,5211.0,Jordi Alba Ramos,0.3903,0.1928,0.3391,0.9592,GREEN,0.8758,0.9954,False,61.92
660.0,11.0,5213.0,Gerard Piqué Bernabéu,0.3707,0.2715,0.7036,0.4291,GREEN,0.3454,0.5442,False,75.99
660.0,11.0,5477.0,Ousmane Dembélé,0.3519,0.3365,0.7389,0.3365,GREEN,0.2692,0.4038,False,5.0
660.0,11.0,5487.0,Antoine Griezmann,0.3284,0.3001,0.4687,0.3001,GREEN,0.2401,0.3601,False,4.73
660.0,11.0,5503.0,Lionel Andrés Messi Cuccittini,0.4254,0.2472,0.4932,0.2472,AMBER,0.1977,0.2966,False,4.25
660.0,11.0,6379.0,Sergi Roberto Carnicer,0.3099,0.2617,0.4056,0.2617,GREEN,0.2094,0.3141,False,5.44
660.0,11.0,6826.0,Clément Lenglet,0.3107,0.3383,0.7935,0.3383,GREEN,0.2707,0.406,False,5.07
